Id,Category
0629,0
0630,0
0631,4
0632,5
0633,9
0634,10
0635,4
0636,4
0637,3
0638,7
0639,10
0640,7
0641,8
0642,5
0643,4
0644,5
0645,8
0646,3
0647,4
0648,6
0649,9
0650,4
0651,0
0652,5
0653,6
0654,0
0655,0
0656,0
0657,7
0658,4
0659,2
0660,5
0661,0
0662,4
0663,6
0664,9
0665,3
0666,5
0667,7
0668,10
0669,10
0670,0
0671,4
0672,7
0673,9
0674,5
0675,2
0676,9
0677,5
0678,6
0679,5
0680,4
0681,6
0682,9
0683,5
0684,4
0685,8
0686,1
0687,0
0688,7
0689,5
0690,5
0691,4
0692,10
0693,2
0694,7
0695,0
0696,0
0697,2
0698,7
0699,7
0700,4
0701,3
0702,0
0703,7
0704,10
0705,0
0706,9
0707,3
0708,9
0709,7
0710,9
0711,4
0712,5
0713,10
0714,3
0715,5
0716,3
0717,6
0718,9
0719,3
0720,4
0721,5
0722,10
0723,3
0724,3
0725,2
0726,8
0727,5
0728,9
0729,3
0730,3
0731,0
0732,2
0733,2
0734,9
0735,7
0736,8
0737,9
0738,3
0739,9
0740,3
0741,10
0742,5
0743,0
0744,5
0745,3
0746,7
0747,8
0748,10
0749,4
0750,9
0751,10
0752,2
0753,5
0754,1
0755,6
0756,5
0757,2
0758,9
0759,7
0760,9
0761,10
0762,5
0763,4
0764,7
0765,5
0766,6
0767,5
0768,9
0769,3
0770,0
0771,9
0772,10
0773,10
0774,4
0775,7
0776,5
0777,2
0778,10
0779,5
0780,0
0781,4
0782,5
0783,8
0784,2
0785,8
0786,2
0787,5
0788,3
0789,7
0790,4
0791,2
0792,5
0793,4
0794,2
0795,9
0796,10
0797,4
0798,9
0799,9
0800,2
0801,4
0802,10
0803,5
0804,3
0805,0
0806,5
0807,2
0808,10
0809,2
0810,10
0811,3
0812,0
0813,0
0814,4
0815,9
0816,6
0817,0
0818,5
0819,9
0820,9
0821,10
0822,6
0823,7
0824,4
0825,8
0826,5
0827,2
0828,6
0829,2
0830,0
0831,0
0832,8
0833,5
0834,4
0835,5
0836,4
0837,2
0838,8
0839,10
0840,10
0841,9
0842,9
0843,8
0844,4
0845,5
0846,2
0847,6
0848,10
0849,9
0850,6
0851,0
0852,7
0853,9
0854,5
0855,3
0856,3
0857,2
0858,8
0859,0
0860,10
0861,7
0862,2
0863,8
0864,4
0865,3
0866,10
0867,2
0868,8
0869,5
0870,7
0871,5
0872,2
0873,8
0874,6
0875,9
0876,9
0877,1
0878,9
0879,5
0880,2
0881,2
0882,9
0883,9
0884,4
0885,9
0886,0
0887,9
0888,8
0889,8
0890,0
0891,10
0892,8
0893,8
0894,2
0895,0
0896,2
0897,5
0898,5
0899,9
0900,10
0901,5
0902,3
0903,5
0904,7
0905,8
0906,2
0907,9
0908,3
0909,3
0910,3
0911,7
0912,5
0913,1
0914,5
0915,3
0916,5
0917,3
0918,8
0919,10
0920,4
0921,10
0922,2
0923,5
0924,8
0925,8
0926,4
0927,10
0928,1
0929,8
0930,5
0931,8
0932,7
0933,5
0934,9
0935,5
0936,5
0937,7
0938,8
0939,8
0940,4
0941,9
0942,5
0943,4
0944,9
0945,5
0946,4
0947,8
0948,3
0949,9
0950,3
0951,0
0952,3
0953,1
0954,9
0955,4
0956,2
0957,0
0958,8
0959,0
0960,2
0961,3
0962,8
0963,5
0964,4
0965,3
0966,5
0967,2
0968,5
0969,4
0970,6
0971,2
0972,5
0973,1
0974,4
0975,3
0976,9
0977,3
0978,0
0979,8
0980,3
0981,7
0982,3
0983,10
0984,9
0985,9
0986,3
0987,8
0988,10
0989,9
0990,6
0991,0
0992,8
0993,5
0994,10
0995,9
0996,4
0997,9
0998,3
0999,4
1000,5
1001,9
1002,3
1003,6
1004,10
1005,10
1006,4
1007,10
1008,9
1009,5
1010,3
1011,7
1012,4
1013,8
1014,8
1015,7
1016,0
1017,2
1018,5
1019,10
1020,10
1021,3
1022,6
1023,4
1024,5
1025,10
1026,7
1027,3
1028,5
1029,7
1030,5
1031,9
1032,2
1033,6
1034,9
1035,10
1036,4
1037,10
1038,8
1039,8
1040,3
1041,3
1042,1
1043,1
1044,3
1045,10
1046,8
1047,2
1048,4
1049,5
1050,4
1051,3
1052,5
1053,3
1054,9
1055,4
1056,2
1057,5
1058,5
1059,9
1060,4
1061,8
1062,9
1063,4
1064,3
1065,9
1066,9
1067,9
1068,4
1069,9
1070,0
1071,5
1072,5
1073,10
1074,10
1075,0
1076,3
1077,0
1078,6
1079,3
1080,0
1081,2
1082,8
1083,3
1084,0
1085,10
1086,3
1087,5
1088,9
1089,8
1090,4
1091,6
1092,4
1093,3
1094,8
1095,5
1096,0
1097,9
1098,5
1099,9
1100,5
1101,8
1102,4
1103,2
1104,4
1105,3
1106,6
1107,0
1108,4
1109,2
1110,9
1111,2
1112,2
1113,5
1114,2
1115,5
1116,4
1117,8
1118,7
1119,9
1120,8
1121,4
1122,6
1123,3
1124,5
1125,7
1126,3
1127,6
1128,7
1129,4
1130,4
1131,10
1132,7
1133,2
1134,9
1135,2
1136,3
1137,9
1138,9
1139,2
1140,8
1141,7
1142,9
1143,10
1144,6
1145,5
1146,8
1147,4
1148,4
1149,5
1150,4
1151,7
1152,10
1153,5
1154,2
1155,6
1156,9
1157,8
1158,1
1159,8
1160,9
1161,10
1162,8
1163,2
1164,3
1165,3
1166,4
1167,3
1168,5
1169,5
1170,3
1171,8
1172,8
1173,6
1174,5
1175,3
1176,1
1177,5
1178,8
1179,9
1180,7
1181,4
1182,7
1183,3
1184,10
1185,0
1186,2
1187,8
1188,2
1189,2
1190,2
1191,2
1192,9
1193,5
1194,3
1195,9
1196,5
1197,0
1198,2
1199,9
1200,3
1201,7
1202,7
1203,10
1204,3
1205,3
1206,9
1207,3
1208,3
1209,7
1210,2
1211,0
1212,9
1213,3
1214,10
1215,9
1216,9
1217,4
1218,5
1219,4
1220,0
1221,9
1222,5
1223,1
1224,5
1225,9
1226,6
1227,9
1228,3
1229,2
1230,6
1231,4
1232,10
1233,5
1234,7
1235,6
1236,9
1237,2
1238,8
1239,4
1240,7
1241,0
1242,5
1243,9
1244,5
1245,4
1246,9
1247,5
1248,3
1249,4
1250,5
1251,2
1252,6
1253,6
1254,4
1255,1
1256,9
1257,3
1258,1
1259,2
1260,0
1261,5
1262,5
1263,6
1264,2
1265,5
1266,8
1267,4
1268,7
1269,10
1270,10
1271,2
1272,5
1273,10
1274,3
1275,0
1276,6
1277,9
1278,7
1279,8
1280,3
1281,5
1282,5
1283,4
1284,4
1285,3
1286,9
1287,5
1288,4
1289,5
1290,5
1291,3
1292,6
1293,9
1294,5
1295,4
1296,4
1297,8
1298,5
1299,8
1300,5
1301,3
1302,5
1303,8
1304,3
1305,9
1306,4
1307,4
1308,9
1309,4
1310,5
1311,7
1312,7
1313,7
1314,7
1315,5
1316,4
1317,9
1318,7
1319,9
1320,3
1321,3
1322,4
1323,9
1324,3
1325,4
1326,3
1327,7
1328,2
1329,5
1330,7
1331,2
1332,2
1333,7
1334,1
1335,9
1336,2
1337,5
1338,8
1339,5
1340,5
1341,3
1342,8
1343,9
1344,7
1345,10
1346,5
1347,9
1348,7
1349,6
1350,10
1351,4
1352,5
1353,6
1354,8
1355,7
1356,5
1357,1
1358,2
1359,3
1360,3
1361,7
1362,4
1363,0
1364,2
1365,0
1366,3
1367,2
1368,5
1369,5
1370,2
1371,9
1372,4
1373,3
1374,9
1375,4
1376,9
1377,5
1378,0
1379,8
1380,3
1381,5
1382,10
1383,5
1384,4
1385,4
1386,3
1387,8
1388,2
1389,8
1390,3
1391,6
1392,3
1393,5
1394,1
1395,2
1396,10
1397,5
1398,4
1399,0
1400,7
1401,10
1402,4
1403,0
1404,2
1405,4
1406,2
1407,9
1408,5
1409,3
1410,6
1411,2
1412,9
1413,3
1414,4
1415,10
1416,5
1417,5
1418,2
1419,5
1420,8
1421,4
1422,9
1423,2
1424,6
1425,5
1426,5
1427,4
1428,5
1429,0
1430,9
1431,10
1432,1
1433,0
1434,3
1435,4
1436,2
1437,7
1438,7
1439,7
1440,2
1441,2
1442,3
1443,10
1444,0
1445,3
1446,5
1447,2
1448,1
1449,5
1450,2
1451,5
1452,10
1453,8
1454,9
1455,3
1456,2
1457,9
1458,0
1459,5
1460,8
1461,6
1462,3
1463,10
1464,10
1465,9
1466,4
1467,2
1468,10
1469,2
1470,4
1471,2
1472,3
1473,5
1474,8
1475,3
1476,8
1477,8
1478,8
1479,1
1480,0
1481,4
1482,3
1483,10
1484,3
1485,4
1486,9
1487,2
1488,3
1489,7
1490,4
1491,8
1492,3
1493,10
1494,9
1495,3
1496,8
1497,9
1498,6
1499,3
1500,5
1501,7
1502,7
1503,9
1504,0
1505,7
1506,6
1507,10
1508,5
1509,10
1510,5
1511,9
1512,6
1513,6
1514,4
1515,9
1516,3
1517,9
1518,7
1519,9
1520,8
1521,5
1522,9
1523,5
1524,7
1525,4
1526,9
1527,3
1528,0
1529,5
1530,10
1531,10
1532,4
1533,9
1534,9
1535,3
1536,6
1537,9
1538,2
1539,2
1540,4
1541,4
1542,3
1543,0
1544,2
1545,8
1546,1
1547,3
1548,4
1549,8
1550,10
1551,8
1552,4
1553,5
1554,4
1555,3
1556,5
1557,2
1558,10
1559,3
1560,5
1561,9
1562,10
1563,9
1564,4
1565,6
1566,7
1567,3
1568,2
1569,4
1570,5
1571,7
1572,8
1573,8
1574,10
1575,10
1576,10
1577,5
1578,5
1579,9
1580,4
1581,4
1582,9
1583,0
1584,9
1585,3
1586,10
1587,4
1588,2
1589,2
1590,2
1591,8
1592,4
1593,5
1594,5
1595,4
1596,0
1597,8
1598,10
1599,5
1600,6
1601,4
1602,6
1603,7
1604,5
1605,2
1606,5
1607,4
1608,3
1609,4
1610,2
1611,0
1612,3
1613,4
1614,5
1615,0
1616,3
1617,3
1618,3
1619,2
1620,4
1621,10
1622,5
1623,9
1624,5
1625,5
1626,7
1627,5
1628,8
1629,3
1630,3
1631,8
1632,2
1633,5
1634,9
1635,2
1636,3
1637,7
1638,6
1639,6
1640,5
1641,4
1642,5
1643,7
1644,3
1645,3
1646,10
1647,3
1648,7
1649,9
1650,8
1651,4
1652,2
1653,5
1654,5
1655,0
1656,9
1657,8
1658,10
1659,8
1660,10
1661,3
1662,10
1663,1
1664,9
1665,2
1666,1
1667,6
1668,4
1669,2
1670,5
1671,6
1672,5
1673,3
1674,0
1675,4
1676,8
1677,7
1678,7
1679,0
1680,5
1681,1
1682,10
1683,9
1684,4
1685,2
1686,3
1687,2
1688,3
1689,3
1690,2
1691,10
1692,8
1693,7
1694,10
1695,1
1696,1
1697,10
1698,10
1699,5
1700,8
1701,5
1702,5
1703,5
1704,2
1705,5
1706,2
1707,6
1708,5
1709,5
1710,9
1711,5
1712,3
1713,5
1714,4
1715,5
1716,3
1717,4
1718,3
1719,3
1720,10
1721,5
1722,10
1723,5
1724,6
1725,6
1726,8
1727,9
1728,5
1729,10
1730,2
1731,10
1732,5
1733,7
1734,4
1735,5
1736,8
1737,10
1738,9
1739,5
1740,0
1741,3
1742,5
1743,6
1744,2
1745,6
1746,9
1747,8
1748,9
1749,6
1750,4
1751,10
1752,0
1753,10
1754,2
1755,10
1756,5
1757,6
1758,5
1759,9
1760,9
1761,2
1762,0
1763,10
1764,8
1765,8
1766,4
1767,6
1768,5
1769,0
1770,9
1771,3
1772,3
1773,4
1774,7
1775,2
1776,7
1777,5
1778,4
1779,8
1780,4
1781,8
1782,6
1783,6
1784,2
1785,9
1786,5
1787,0
1788,3
1789,2
1790,7
1791,4
1792,2
1793,10
1794,8
1795,0
1796,5
1797,7
1798,7
1799,3
1800,2
1801,9
1802,7
1803,8
1804,5
1805,9
1806,7
1807,5
1808,2
1809,4
1810,6
1811,6
1812,10
1813,4
1814,1
1815,3
1816,10
1817,3
1818,6
1819,2
1820,2
1821,10
1822,8
1823,5
1824,0
1825,10
1826,7
1827,2
1828,6
1829,8
1830,10
1831,9
1832,9
1833,5
1834,8
1835,4
1836,10
1837,8
1838,8
1839,9
1840,10
1841,3
1842,8
1843,8
1844,5
1845,9
1846,1
1847,10
1848,5
1849,5
1850,9
1851,1
1852,4
1853,8
1854,6
1855,5
1856,3
1857,6
1858,9
1859,5
1860,3
1861,2
1862,3
1863,3
1864,3
1865,3
1866,3
1867,5
1868,0
1869,4
1870,3
1871,1
1872,8
1873,2
1874,9
1875,2
1876,6
1877,6
1878,3
1879,2
1880,5
1881,4
1882,8
1883,7
1884,3
1885,0
1886,0
1887,0
1888,9
1889,7
1890,4
1891,9
1892,7
1893,5
1894,3
1895,0
1896,9
1897,3
1898,3
1899,9
1900,5
1901,3
1902,8
1903,7
1904,9
1905,7
1906,10
1907,4
1908,2
1909,9
1910,9
1911,0
1912,10
1913,3
1914,0
1915,5
1916,3
1917,10
1918,6
1919,3
1920,5
1921,8
1922,5
1923,4
1924,0
1925,6
1926,2
1927,0
1928,9
1929,5
1930,0
1931,3
1932,9
1933,6
1934,9
1935,2
1936,7
1937,3
1938,10
1939,8
1940,6
1941,8
1942,5
1943,6
1944,10
1945,8
1946,8
1947,4
1948,7
1949,7
1950,0
1951,5
1952,5
1953,5
1954,4
1955,10
1956,5
1957,2
1958,8
1959,8
1960,4
1961,2
1962,2
1963,8
1964,0
1965,6
1966,5
1967,0
1968,0
1969,3
1970,5
1971,4
1972,4
1973,3
1974,5
1975,5
1976,10
1977,7
1978,9
1979,5
1980,2
1981,2
1982,4
1983,9
1984,0
1985,7
1986,4
1987,0
1988,10
1989,5
1990,10
1991,0
1992,0
1993,5
1994,4
1995,4
1996,9
1997,4
1998,1
1999,5
2000,7
2001,8
2002,5
2003,9
2004,7
2005,0
2006,7
2007,0
2008,2
2009,9
2010,5
2011,3
2012,4
2013,7
2014,6
2015,5
2016,0
2017,5
2018,6
2019,4
2020,3
2021,5
2022,6
2023,2
2024,2
2025,5
2026,3
2027,10
2028,9
2029,5
2030,4
2031,3
2032,5
2033,5
2034,2
2035,8
2036,5
2037,6
2038,3
2039,10
2040,7
2041,3
2042,8
2043,2
2044,9
2045,7
2046,9
2047,8
2048,5
2049,0
2050,2
2051,7
2052,5
2053,8
2054,8
2055,5
2056,5
2057,9
2058,4
2059,3
2060,7
2061,9
2062,0
2063,4
2064,10
2065,2
2066,2
2067,9
2068,5
2069,2
2070,9
2071,7
2072,5
2073,10
2074,7
2075,9
2076,7
2077,7
2078,0
2079,8
2080,10
2081,2
2082,9
2083,8
2084,0
2085,5
2086,8
2087,2
2088,10
2089,9
2090,6
2091,5
2092,4
2093,2
2094,10
2095,2
2096,9
2097,5
2098,7
2099,10
2100,4
2101,2
2102,8
2103,4
2104,2
2105,6
2106,9
2107,9
2108,10
2109,3
2110,9
2111,7
2112,2
2113,8
2114,5
2115,9
2116,9
2117,10
2118,9
2119,1
2120,6
2121,5
2122,9
2123,5
2124,4
2125,7
2126,4
2127,2
2128,7
2129,6
2130,2
2131,8
2132,8
2133,5
2134,5
2135,4
2136,4
2137,5
2138,8
2139,9
2140,2
2141,4
2142,5
2143,6
2144,3
2145,0
2146,2
2147,9
2148,8
2149,9
2150,4
2151,5
2152,3
2153,2
2154,2
2155,0
2156,9
2157,3
2158,4
2159,5
2160,3
2161,5
2162,2
2163,6
2164,5
2165,2
2166,3
2167,2
2168,9
2169,9
2170,8
2171,6
2172,7
2173,10
2174,9
2175,7
2176,6
2177,0
2178,9
2179,5
2180,5
2181,3
2182,9
2183,5
2184,0
2185,5
2186,3
2187,10
2188,7
2189,4
2190,9
2191,6
2192,8
2193,2
2194,5
2195,2
2196,0
2197,2
2198,4
2199,3
2200,2
2201,5
2202,6
2203,2
2204,5
2205,3
2206,5
2207,4
2208,6
2209,9
2210,7
2211,8
2212,10
2213,8
2214,0
2215,2
2216,2
2217,9
2218,2
2219,9
2220,9
2221,5
2222,3
2223,3
2224,7
2225,0
2226,7
2227,10
2228,9
2229,7
2230,9
2231,6
2232,5
2233,0
2234,3
2235,7
2236,3
2237,9
2238,6
2239,8
2240,5
2241,5
2242,2
2243,0
2244,9
2245,9
2246,0
2247,2
2248,6
2249,0
2250,9
2251,4
2252,0
2253,0
2254,5
2255,8
2256,0
2257,9
2258,5
2259,9
2260,0
2261,10
2262,8
2263,0
2264,3
2265,0
2266,4
2267,1
2268,10
2269,3
2270,4
2271,10
2272,8
2273,1
2274,3
2275,3
2276,4
2277,5
2278,8
2279,10
2280,9
2281,2
2282,9
2283,9
2284,9
2285,3
2286,3
2287,5
2288,9
2289,4
2290,6
2291,9
2292,7
2293,9
2294,3
2295,4
2296,0
2297,0
2298,2
2299,5
2300,4
2301,5
2302,10
2303,7
2304,2
2305,7
2306,3
2307,8
2308,10
2309,4
2310,4
2311,5
2312,4
2313,8
2314,4
2315,9
2316,3
2317,5
2318,3
2319,2
2320,9
2321,3
2322,5
2323,4
2324,9
2325,0
2326,2
2327,9
2328,9
2329,3
2330,9
2331,4
2332,5
2333,4
2334,10
2335,5
2336,1
2337,4
2338,5
2339,0
2340,3
2341,8
2342,6
2343,9
2344,5
2345,9
2346,4
2347,2
2348,4
2349,9
2350,4
2351,8
2352,2
2353,2
2354,2
2355,4
2356,8
2357,4
2358,8
2359,4
2360,9
2361,9
2362,4
2363,7
2364,3
2365,5
2366,5
2367,1
2368,4
2369,8
2370,6
2371,7
2372,10
2373,2
2374,3
2375,3
2376,8
2377,3
2378,3
2379,0
2380,4
2381,7
2382,6
2383,3
2384,5
2385,9
2386,10
2387,0
2388,9
2389,0
2390,5
2391,4
2392,7
2393,10
2394,3
2395,9
2396,4
2397,7
2398,6
2399,2
2400,9
2401,4
2402,4
2403,5
2404,2
2405,6
2406,10
2407,9
2408,3
2409,2
2410,5
2411,5
2412,5
2413,10
2414,5
2415,5
2416,10
2417,3
2418,5
2419,5
2420,2
2421,5
2422,0
2423,9
2424,4
2425,4
2426,5
2427,5
2428,5
2429,0
2430,9
2431,9
2432,3
2433,3
2434,4
2435,6
2436,4
2437,9
2438,2
2439,4
2440,9
2441,2
2442,10
2443,5
2444,5
2445,0
2446,3
2447,8
2448,5
2449,4
2450,2
2451,8
2452,9
2453,8
2454,6
2455,3
2456,3
2457,9
2458,8
2459,5
2460,4
2461,7
2462,8
2463,8
2464,7
2465,4
2466,7
2467,10
2468,8
2469,3
2470,6
2471,3
2472,4
2473,9
2474,0
2475,2
2476,4
2477,5
2478,3
2479,9
2480,3
2481,5
2482,4
2483,9
2484,5
2485,4
2486,2
2487,6
2488,6
2489,9
2490,0
2491,6
2492,2
2493,0
2494,5
2495,9
2496,4
2497,2
2498,7
2499,3
2500,9
2501,2
2502,9
2503,5
2504,3
2505,0
2506,5
2507,5
2508,5
2509,1
2510,8
2511,9
2512,9
2513,9
2514,6
2515,0
2516,9
2517,1
2518,8
2519,6
2520,3
2521,7
2522,3
2523,7
2524,5
2525,10
2526,2
2527,2
2528,8
2529,4
2530,8
2531,2
2532,3
2533,4
2534,3
2535,7
2536,10
2537,6
2538,3
2539,3
2540,4
2541,4
2542,0
2543,5
2544,4
2545,9
2546,3
2547,6
2548,0
2549,9
2550,5
2551,10
2552,5
2553,2
2554,10
2555,3
2556,3
2557,10
2558,0
2559,9
2560,9
2561,2
2562,2
2563,3
2564,6
2565,9
2566,4
2567,9
2568,6
2569,10
2570,4
2571,1
2572,2
2573,9
2574,2
2575,7
2576,10
2577,0
2578,0
2579,4
2580,5
2581,5
2582,4
2583,2
2584,8
2585,0
2586,3
2587,4
2588,10
2589,9
2590,3
2591,1
2592,0
2593,4
2594,6
2595,5
2596,5
2597,9
2598,10
2599,9
2600,4
2601,9
2602,4
2603,7
2604,3
2605,4
2606,5
2607,9
2608,0
2609,8
2610,4
2611,2
2612,0
2613,5
2614,3
2615,5
2616,9
2617,9
2618,2
2619,4
2620,5
2621,1
2622,0
2623,5
2624,4
2625,9
2626,8
2627,8
2628,9
2629,1
2630,9
2631,10
2632,8
2633,0
2634,9
2635,0
2636,3
2637,7
2638,5
2639,3
2640,7
2641,6
2642,3
2643,3
2644,4
2645,0
2646,4
2647,3
2648,9
2649,7
2650,10
2651,3
2652,7
2653,7
2654,2
2655,6
2656,4
2657,4
2658,9
2659,10
2660,3
2661,0
2662,4
2663,0
2664,10
2665,0
2666,3
2667,4
2668,2
2669,5
2670,0
2671,9
2672,0
2673,9
2674,3
2675,5
2676,4
2677,10
2678,3
2679,4
2680,4
2681,6
2682,6
2683,8
2684,0
2685,4
2686,8
2687,4
2688,10
2689,5
2690,2
2691,3
2692,3
2693,5
2694,3
2695,6
2696,5
2697,0
2698,5
2699,8
2700,4
2701,8
2702,6
2703,9
2704,3
2705,0
2706,5
2707,2
2708,2
2709,3
2710,3
2711,9
2712,8
2713,9
2714,5
2715,2
2716,6
2717,5
2718,2
2719,9
2720,3
2721,2
2722,2
2723,2
2724,2
2725,9
2726,5
2727,4
2728,5
2729,5
2730,3
2731,2
2732,3
2733,3
2734,5
2735,4
2736,3
2737,5
2738,9
2739,0
2740,7
2741,8
2742,0
2743,5
2744,5
2745,2
2746,4
2747,3
2748,7
2749,5
2750,4
2751,3
2752,7
2753,9
2754,1
2755,4
2756,8
2757,5
2758,6
2759,4
2760,6
2761,8
2762,2
2763,5
2764,6
2765,2
2766,9
2767,8
2768,4
2769,8
2770,5
2771,8
2772,2
2773,8
2774,4
2775,3
2776,9
2777,4
2778,7
2779,0
2780,8
2781,8
2782,9
2783,9
2784,2
2785,4
2786,5
2787,5
2788,9
2789,9
2790,4
2791,2
2792,4
2793,8
2794,10
2795,3
2796,9
2797,1
